"DateTime","Awanui Stream at Flume (x)","Awanui Stream at Flume (y)"
"Sun 14th Jul 2013","2013-07-14 00:00:00",17771
"Mon 15th Jul 2013","2013-07-15 00:00:00",17626
"Tue 16th Jul 2013","2013-07-16 00:00:00",17249
"Wed 17th Jul 2013","2013-07-17 00:00:00",16956
"Thu 18th Jul 2013","2013-07-18 00:00:00",16818
"Fri 19th Jul 2013","2013-07-19 00:00:00",16731
"Sat 20th Jul 2013","2013-07-20 00:00:00",16674
"Sun 21st Jul 2013","2013-07-21 00:00:00",16641
"Mon 22nd Jul 2013","2013-07-22 00:00:00",16620
"Tue 23rd Jul 2013","2013-07-23 00:00:00",16564
"Wed 24th Jul 2013","2013-07-24 00:00:00",16555
"Thu 25th Jul 2013","2013-07-25 00:00:00",16550
"Fri 26th Jul 2013","2013-07-26 00:00:00",16513
"Sat 27th Jul 2013","2013-07-27 00:00:00",16486
"Sun 28th Jul 2013","2013-07-28 00:00:00",16468
"Mon 29th Jul 2013","2013-07-29 00:00:00",16455
"Tue 30th Jul 2013","2013-07-30 00:00:00",16453
"Wed 31st Jul 2013","2013-07-31 00:00:00",16445
"Thu 1st Aug 2013","2013-08-01 00:00:00",16427
"Fri 2nd Aug 2013","2013-08-02 00:00:00",16422
"Sat 3rd Aug 2013","2013-08-03 00:00:00",16467
"Sun 4th Aug 2013","2013-08-04 00:00:00",16523
"Mon 5th Aug 2013","2013-08-05 00:00:00",16993
"Tue 6th Aug 2013","2013-08-06 00:00:00",16749
"Wed 7th Aug 2013","2013-08-07 00:00:00",16638
"Thu 8th Aug 2013","2013-08-08 00:00:00",16574
"Fri 9th Aug 2013","2013-08-09 00:00:00",16527
"Sat 10th Aug 2013","2013-08-10 00:00:00",16514
"Sun 11th Aug 2013","2013-08-11 00:00:00",16846
"Mon 12th Aug 2013","2013-08-12 00:00:00",17022
"Tue 13th Aug 2013","2013-08-13 00:00:00",16803
"Wed 14th Aug 2013","2013-08-14 00:00:00",16698
"Thu 15th Aug 2013","2013-08-15 00:00:00",16615
"Fri 16th Aug 2013","2013-08-16 00:00:00",16530
"Sat 17th Aug 2013","2013-08-17 00:00:00",16916
"Sun 18th Aug 2013","2013-08-18 00:00:00",17569
"Mon 19th Aug 2013","2013-08-19 00:00:00",17430
"Tue 20th Aug 2013","2013-08-20 00:00:00",17191
"Wed 21st Aug 2013","2013-08-21 00:00:00",16896
"Thu 22nd Aug 2013","2013-08-22 00:00:00",16818
"Fri 23rd Aug 2013","2013-08-23 00:00:00",16778
"Sat 24th Aug 2013","2013-08-24 00:00:00",16698
"Sun 25th Aug 2013","2013-08-25 00:00:00",16649
"Mon 26th Aug 2013","2013-08-26 00:00:00",16614
"Tue 27th Aug 2013","2013-08-27 00:00:00",16602
"Wed 28th Aug 2013","2013-08-28 00:00:00",16559
"Thu 29th Aug 2013","2013-08-29 00:00:00",16536
"Fri 30th Aug 2013","2013-08-30 00:00:00",16545
"Sat 31st Aug 2013","2013-08-31 00:00:00",16630
"Sun 1st Sep 2013","2013-09-01 00:00:00",16665
"Mon 2nd Sep 2013","2013-09-02 00:00:00",16644
"Tue 3rd Sep 2013","2013-09-03 00:00:00",16605
"Wed 4th Sep 2013","2013-09-04 00:00:00",16582
"Thu 5th Sep 2013","2013-09-05 00:00:00",16922
"Fri 6th Sep 2013","2013-09-06 00:00:00",17018
"Sat 7th Sep 2013","2013-09-07 00:00:00",16845
"Sun 8th Sep 2013","2013-09-08 00:00:00",16728
"Mon 9th Sep 2013","2013-09-09 00:00:00",16656
"Tue 10th Sep 2013","2013-09-10 00:00:00",16563
"Wed 11th Sep 2013","2013-09-11 00:00:00",16537
"Thu 12th Sep 2013","2013-09-12 00:00:00",16513
"Fri 13th Sep 2013","2013-09-13 00:00:00",16520
"Sat 14th Sep 2013","2013-09-14 00:00:00",16514
"Sun 15th Sep 2013","2013-09-15 00:00:00",16524
"Mon 16th Sep 2013","2013-09-16 00:00:00",16503
"Tue 17th Sep 2013","2013-09-17 00:00:00",16490
"Wed 18th Sep 2013","2013-09-18 00:00:00",16565
"Thu 19th Sep 2013","2013-09-19 00:00:00",16509
"Fri 20th Sep 2013","2013-09-20 00:00:00",16429
"Sat 21st Sep 2013","2013-09-21 00:00:00",16425
"Sun 22nd Sep 2013","2013-09-22 00:00:00",16462
"Mon 23rd Sep 2013","2013-09-23 00:00:00",16443
"Tue 24th Sep 2013","2013-09-24 00:00:00",16410
"Wed 25th Sep 2013","2013-09-25 00:00:00",17360
"Thu 26th Sep 2013","2013-09-26 00:00:00",17559
"Fri 27th Sep 2013","2013-09-27 00:00:00",17044
"Sat 28th Sep 2013","2013-09-28 00:00:00",16832
"Sun 29th Sep 2013","2013-09-28 23:00:00",16694
"Mon 30th Sep 2013","2013-09-29 23:00:00",16605
"Tue 1st Oct 2013","2013-09-30 23:00:00",16561
"Wed 2nd Oct 2013","2013-10-01 23:00:00",16507
"Thu 3rd Oct 2013","2013-10-02 23:00:00",16477
"Fri 4th Oct 2013","2013-10-03 23:00:00",16448
"Sat 5th Oct 2013","2013-10-04 23:00:00",16425
"Sun 6th Oct 2013","2013-10-05 23:00:00",16388
"Mon 7th Oct 2013","2013-10-06 23:00:00",16371
"Tue 8th Oct 2013","2013-10-07 23:00:00",16349
"Wed 9th Oct 2013","2013-10-08 23:00:00",16354
"Thu 10th Oct 2013","2013-10-09 23:00:00",16440
"Fri 11th Oct 2013","2013-10-10 23:00:00",16340
"Sat 12th Oct 2013","2013-10-11 23:00:00",16346
"Sun 13th Oct 2013","2013-10-12 23:00:00",16346
"Mon 14th Oct 2013","2013-10-13 23:00:00",16376
"Tue 15th Oct 2013","2013-10-14 23:00:00",16380
"Wed 16th Oct 2013","2013-10-15 23:00:00",16417
"Thu 17th Oct 2013","2013-10-16 23:00:00",16408
"Fri 18th Oct 2013","2013-10-17 23:00:00",16395
"Sat 19th Oct 2013","2013-10-18 23:00:00",16372
"Sun 20th Oct 2013","2013-10-19 23:00:00",16365
"Mon 21st Oct 2013","2013-10-20 23:00:00",16347
"Tue 22nd Oct 2013","2013-10-21 23:00:00",16333
"Wed 23rd Oct 2013","2013-10-22 23:00:00",16325
"Thu 24th Oct 2013","2013-10-23 23:00:00",16337
"Fri 25th Oct 2013","2013-10-24 23:00:00",16316
"Sat 26th Oct 2013","2013-10-25 23:00:00",16296
"Sun 27th Oct 2013","2013-10-26 23:00:00",16278
"Mon 28th Oct 2013","2013-10-27 23:00:00",16265
"Tue 29th Oct 2013","2013-10-28 23:00:00",16252
"Wed 30th Oct 2013","2013-10-29 23:00:00",16247
"Thu 31st Oct 2013","2013-10-30 23:00:00",16244
"Fri 1st Nov 2013","2013-10-31 23:00:00",16227
"Sat 2nd Nov 2013","2013-11-01 23:00:00",16223
"Sun 3rd Nov 2013","2013-11-02 23:00:00",16228
"Mon 4th Nov 2013","2013-11-03 23:00:00",16215
"Tue 5th Nov 2013","2013-11-04 23:00:00",16212
"Wed 6th Nov 2013","2013-11-05 23:00:00",16206
"Thu 7th Nov 2013","2013-11-06 23:00:00",16234
"Fri 8th Nov 2013","2013-11-07 23:00:00",16281
"Sat 9th Nov 2013","2013-11-08 23:00:00",16266
"Sun 10th Nov 2013","2013-11-09 23:00:00",16269
"Mon 11th Nov 2013","2013-11-10 23:00:00",16265
"Tue 12th Nov 2013","2013-11-11 23:00:00",16237
"Wed 13th Nov 2013","2013-11-12 23:00:00",16249
"Thu 14th Nov 2013","2013-11-13 23:00:00",16243
"Fri 15th Nov 2013","2013-11-14 23:00:00",16257
"Sat 16th Nov 2013","2013-11-15 23:00:00",16227
"Sun 17th Nov 2013","2013-11-16 23:00:00",16216
"Mon 18th Nov 2013","2013-11-17 23:00:00",16210
"Tue 19th Nov 2013","2013-11-18 23:00:00",16211
"Wed 20th Nov 2013","2013-11-19 23:00:00",16281
"Thu 21st Nov 2013","2013-11-20 23:00:00",16236
"Fri 22nd Nov 2013","2013-11-21 23:00:00",16210
"Sat 23rd Nov 2013","2013-11-22 23:00:00",16217
"Sun 24th Nov 2013","2013-11-23 23:00:00",16190
"Mon 25th Nov 2013","2013-11-24 23:00:00",16175
"Tue 26th Nov 2013","2013-11-25 23:00:00",16160
"Wed 27th Nov 2013","2013-11-26 23:00:00",16261
"Thu 28th Nov 2013","2013-11-27 23:00:00",16970
"Fri 29th Nov 2013","2013-11-28 23:00:00",17398
"Sat 30th Nov 2013","2013-11-29 23:00:00",16887
"Sun 1st Dec 2013","2013-11-30 23:00:00",16704
"Mon 2nd Dec 2013","2013-12-01 23:00:00",16582
"Tue 3rd Dec 2013","2013-12-02 23:00:00",16511
"Wed 4th Dec 2013","2013-12-03 23:00:00",16441
"Thu 5th Dec 2013","2013-12-04 23:00:00",16396
"Fri 6th Dec 2013","2013-12-05 23:00:00",16423
"Sat 7th Dec 2013","2013-12-06 23:00:00",16382
"Sun 8th Dec 2013","2013-12-07 23:00:00",16339
"Mon 9th Dec 2013","2013-12-08 23:00:00",16309
"Tue 10th Dec 2013","2013-12-09 23:00:00",16292
"Wed 11th Dec 2013","2013-12-10 23:00:00",16289
"Thu 12th Dec 2013","2013-12-11 23:00:00",16306
"Fri 13th Dec 2013","2013-12-12 23:00:00",16335
"Sat 14th Dec 2013","2013-12-13 23:00:00",16237
"Sun 15th Dec 2013","2013-12-14 23:00:00",16278
"Mon 16th Dec 2013","2013-12-15 23:00:00",16271
"Tue 17th Dec 2013","2013-12-16 23:00:00",16333
"Wed 18th Dec 2013","2013-12-17 23:00:00",16318
"Thu 19th Dec 2013","2013-12-18 23:00:00",16285
"Fri 20th Dec 2013","2013-12-19 23:00:00",16250
"Sat 21st Dec 2013","2013-12-20 23:00:00",16321
"Sun 22nd Dec 2013","2013-12-21 23:00:00",16260
"Mon 23rd Dec 2013","2013-12-22 23:00:00",16258
"Tue 24th Dec 2013","2013-12-23 23:00:00",16185
"Wed 25th Dec 2013","2013-12-24 23:00:00",16182
"Thu 26th Dec 2013","2013-12-25 23:00:00",16183
"Fri 27th Dec 2013","2013-12-26 23:00:00",16190
"Sat 28th Dec 2013","2013-12-27 23:00:00",16315
"Sun 29th Dec 2013","2013-12-28 23:00:00",16333
"Mon 30th Dec 2013","2013-12-29 23:00:00",16394
"Tue 31st Dec 2013","2013-12-30 23:00:00",16362
"Wed 1st Jan 2014","2013-12-31 23:00:00",16331
"Thu 2nd Jan 2014","2014-01-01 23:00:00",16309
"Fri 3rd Jan 2014","2014-01-02 23:00:00",16279
"Sat 4th Jan 2014","2014-01-03 23:00:00",16275
"Sun 5th Jan 2014","2014-01-04 23:00:00",16260
"Mon 6th Jan 2014","2014-01-05 23:00:00",16289
"Tue 7th Jan 2014","2014-01-06 23:00:00",16179
"Wed 8th Jan 2014","2014-01-07 23:00:00",16197
"Thu 9th Jan 2014","2014-01-08 23:00:00",16243
"Fri 10th Jan 2014","2014-01-09 23:00:00",16240
"Sat 11th Jan 2014","2014-01-10 23:00:00",16265
"Sun 12th Jan 2014","2014-01-11 23:00:00",16258
"Mon 13th Jan 2014","2014-01-12 23:00:00",16243
"Tue 14th Jan 2014","2014-01-13 23:00:00",16213
"Wed 15th Jan 2014","2014-01-14 23:00:00",16193
"Thu 16th Jan 2014","2014-01-15 23:00:00",16204
"Fri 17th Jan 2014","2014-01-16 23:00:00",16189
"Sat 18th Jan 2014","2014-01-17 23:00:00",16183
"Sun 19th Jan 2014","2014-01-18 23:00:00",16180
"Mon 20th Jan 2014","2014-01-19 23:00:00",16175
"Tue 21st Jan 2014","2014-01-20 23:00:00",16190
"Wed 22nd Jan 2014","2014-01-21 23:00:00",16196
"Thu 23rd Jan 2014","2014-01-22 23:00:00",16213
"Fri 24th Jan 2014","2014-01-23 23:00:00",16204
"Sat 25th Jan 2014","2014-01-24 23:00:00",16196
"Sun 26th Jan 2014","2014-01-25 23:00:00",16186
"Mon 27th Jan 2014","2014-01-26 23:00:00",16207
"Tue 28th Jan 2014","2014-01-27 23:00:00",16191
"Wed 29th Jan 2014","2014-01-28 23:00:00",16183
"Thu 30th Jan 2014","2014-01-29 23:00:00",16164
"Fri 31st Jan 2014","2014-01-30 23:00:00",15996
"Sat 1st Feb 2014","2014-01-31 23:00:00",16003
"Sun 2nd Feb 2014","2014-02-01 23:00:00",16010
"Mon 3rd Feb 2014","2014-02-02 23:00:00",16039
"Tue 4th Feb 2014","2014-02-03 23:00:00",16036
"Wed 5th Feb 2014","2014-02-04 23:00:00",16030
"Thu 6th Feb 2014","2014-02-05 23:00:00",16024
"Fri 7th Feb 2014","2014-02-06 23:00:00",16026
"Sat 8th Feb 2014","2014-02-07 23:00:00",16068
"Sun 9th Feb 2014","2014-02-08 23:00:00",16128
"Mon 10th Feb 2014","2014-02-09 23:00:00",16109
"Tue 11th Feb 2014","2014-02-10 23:00:00",16093
"Wed 12th Feb 2014","2014-02-11 23:00:00",16078
"Thu 13th Feb 2014","2014-02-12 23:00:00",16080
"Fri 14th Feb 2014","2014-02-13 23:00:00",16076
"Sat 15th Feb 2014","2014-02-14 23:00:00",16059
"Sun 16th Feb 2014","2014-02-15 23:00:00",16041
"Mon 17th Feb 2014","2014-02-16 23:00:00",16038
"Tue 18th Feb 2014","2014-02-17 23:00:00",16036
"Wed 19th Feb 2014","2014-02-18 23:00:00",16037
"Thu 20th Feb 2014","2014-02-19 23:00:00",16031
"Fri 21st Feb 2014","2014-02-20 23:00:00",16022
"Sat 22nd Feb 2014","2014-02-21 23:00:00",16020
"Sun 23rd Feb 2014","2014-02-22 23:00:00",16045
"Mon 24th Feb 2014","2014-02-23 23:00:00",16051
"Tue 25th Feb 2014","2014-02-24 23:00:00",16048
"Wed 26th Feb 2014","2014-02-25 23:00:00",16044
"Thu 27th Feb 2014","2014-02-26 23:00:00",16027
"Fri 28th Feb 2014","2014-02-27 23:00:00",16033
"Sat 1st Mar 2014","2014-02-28 23:00:00",16035
"Sun 2nd Mar 2014","2014-03-01 23:00:00",16030
"Mon 3rd Mar 2014","2014-03-02 23:00:00",16032
"Tue 4th Mar 2014","2014-03-03 23:00:00",16033
"Wed 5th Mar 2014","2014-03-04 23:00:00",16043
"Thu 6th Mar 2014","2014-03-05 23:00:00",16039
"Fri 7th Mar 2014","2014-03-06 23:00:00",16037
"Sat 8th Mar 2014","2014-03-07 23:00:00",16033
"Sun 9th Mar 2014","2014-03-08 23:00:00",16037
"Mon 10th Mar 2014","2014-03-09 23:00:00",16051
"Tue 11th Mar 2014","2014-03-10 23:00:00",16050
"Wed 12th Mar 2014","2014-03-11 23:00:00",16058
"Thu 13th Mar 2014","2014-03-12 23:00:00",16058
"Fri 14th Mar 2014","2014-03-13 23:00:00",16055
"Sat 15th Mar 2014","2014-03-14 23:00:00",16051
"Sun 16th Mar 2014","2014-03-15 23:00:00",16070
"Mon 17th Mar 2014","2014-03-16 23:00:00",16083
"Tue 18th Mar 2014","2014-03-17 23:00:00",16070
"Wed 19th Mar 2014","2014-03-18 23:00:00",16046
"Thu 20th Mar 2014","2014-03-19 23:00:00",16035
"Fri 21st Mar 2014","2014-03-20 23:00:00",16037
"Sat 22nd Mar 2014","2014-03-21 23:00:00",16044
"Sun 23rd Mar 2014","2014-03-22 23:00:00",16056
"Mon 24th Mar 2014","2014-03-23 23:00:00",16051
"Tue 25th Mar 2014","2014-03-24 23:00:00",16050
"Wed 26th Mar 2014","2014-03-25 23:00:00",16058
"Thu 27th Mar 2014","2014-03-26 23:00:00",16059
"Fri 28th Mar 2014","2014-03-27 23:00:00",16060
"Sat 29th Mar 2014","2014-03-28 23:00:00",16058
"Sun 30th Mar 2014","2014-03-29 23:00:00",16046
"Mon 31st Mar 2014","2014-03-30 23:00:00",16048
"Tue 1st Apr 2014","2014-03-31 23:00:00",16056
"Wed 2nd Apr 2014","2014-04-01 23:00:00",16041
"Thu 3rd Apr 2014","2014-04-02 23:00:00",16047
"Fri 4th Apr 2014","2014-04-03 23:00:00",16044
"Sat 5th Apr 2014","2014-04-04 23:00:00",16047
"Sun 6th Apr 2014","2014-04-06 00:00:00",16060
"Mon 7th Apr 2014","2014-04-07 00:00:00",16077
"Tue 8th Apr 2014","2014-04-08 00:00:00",16097
"Wed 9th Apr 2014","2014-04-09 00:00:00",16157
"Thu 10th Apr 2014","2014-04-10 00:00:00",16136
"Fri 11th Apr 2014","2014-04-11 00:00:00",16133
"Sat 12th Apr 2014","2014-04-12 00:00:00",16144
"Sun 13th Apr 2014","2014-04-13 00:00:00",16139
"Mon 14th Apr 2014","2014-04-14 00:00:00",16123
"Tue 15th Apr 2014","2014-04-15 00:00:00",16119
"Wed 16th Apr 2014","2014-04-16 00:00:00",16117
"Thu 17th Apr 2014","2014-04-17 00:00:00",16135
"Fri 18th Apr 2014","2014-04-18 00:00:00",17017
"Sat 19th Apr 2014","2014-04-19 00:00:00",16592
"Sun 20th Apr 2014","2014-04-20 00:00:00",16493
"Mon 21st Apr 2014","2014-04-21 00:00:00",16383
"Tue 22nd Apr 2014","2014-04-22 00:00:00",16341
"Wed 23rd Apr 2014","2014-04-23 00:00:00",16315
"Thu 24th Apr 2014","2014-04-24 00:00:00",16292
"Fri 25th Apr 2014","2014-04-25 00:00:00",16282
"Sat 26th Apr 2014","2014-04-26 00:00:00",16269
"Sun 27th Apr 2014","2014-04-27 00:00:00",16265
"Mon 28th Apr 2014","2014-04-28 00:00:00",16262
"Tue 29th Apr 2014","2014-04-29 00:00:00",16255
"Wed 30th Apr 2014","2014-04-30 00:00:00",16249
"Thu 1st May 2014","2014-05-01 00:00:00",16246
"Fri 2nd May 2014","2014-05-02 00:00:00",16243
"Sat 3rd May 2014","2014-05-03 00:00:00",16239
"Sun 4th May 2014","2014-05-04 00:00:00",16238
"Mon 5th May 2014","2014-05-05 00:00:00",16253
"Tue 6th May 2014","2014-05-06 00:00:00",16261
"Wed 7th May 2014","2014-05-07 00:00:00",16253
"Thu 8th May 2014","2014-05-08 00:00:00",16251
"Fri 9th May 2014","2014-05-09 00:00:00",16257
"Sat 10th May 2014","2014-05-10 00:00:00",16251
"Sun 11th May 2014","2014-05-11 00:00:00",16227
"Mon 12th May 2014","2014-05-12 00:00:00",16226
"Tue 13th May 2014","2014-05-13 00:00:00",16223
"Wed 14th May 2014","2014-05-14 00:00:00",16222
"Thu 15th May 2014","2014-05-15 00:00:00",16246
"Fri 16th May 2014","2014-05-16 00:00:00",16267
"Sat 17th May 2014","2014-05-17 00:00:00",16266
"Sun 18th May 2014","2014-05-18 00:00:00",16264
"Mon 19th May 2014","2014-05-19 00:00:00",16260
"Tue 20th May 2014","2014-05-20 00:00:00",16261
"Wed 21st May 2014","2014-05-21 00:00:00",16255
"Thu 22nd May 2014","2014-05-22 00:00:00",16252
"Fri 23rd May 2014","2014-05-23 00:00:00",16250
"Sat 24th May 2014","2014-05-24 00:00:00",16240
"Sun 25th May 2014","2014-05-25 00:00:00",16240
"Mon 26th May 2014","2014-05-26 00:00:00",16235
"Tue 27th May 2014","2014-05-27 00:00:00",16225
"Wed 28th May 2014","2014-05-28 00:00:00",16225
"Thu 29th May 2014","2014-05-29 00:00:00",16228
"Fri 30th May 2014","2014-05-30 00:00:00",16238
"Sat 31st May 2014","2014-05-31 00:00:00",16244
"Sun 1st Jun 2014","2014-06-01 00:00:00",16246
"Mon 2nd Jun 2014","2014-06-02 00:00:00",16248
"Tue 3rd Jun 2014","2014-06-03 00:00:00",16251
"Wed 4th Jun 2014","2014-06-04 00:00:00",16257
"Thu 5th Jun 2014","2014-06-05 00:00:00",16259
"Fri 6th Jun 2014","2014-06-06 00:00:00",16254
"Sat 7th Jun 2014","2014-06-07 00:00:00",16249
"Sun 8th Jun 2014","2014-06-08 00:00:00",16251
"Mon 9th Jun 2014","2014-06-09 00:00:00",16248
"Tue 10th Jun 2014","2014-06-10 00:00:00",16249
"Wed 11th Jun 2014","2014-06-11 00:00:00",16513
"Thu 12th Jun 2014","2014-06-12 00:00:00",17344
"Fri 13th Jun 2014","2014-06-13 00:00:00",17154
"Sat 14th Jun 2014","2014-06-14 00:00:00",16989
"Sun 15th Jun 2014","2014-06-15 00:00:00",16800
"Mon 16th Jun 2014","2014-06-16 00:00:00",16685
"Tue 17th Jun 2014","2014-06-17 00:00:00",16645
"Wed 18th Jun 2014","2014-06-18 00:00:00",16602
"Thu 19th Jun 2014","2014-06-19 00:00:00",16564
"Fri 20th Jun 2014","2014-06-20 00:00:00",16528
"Sat 21st Jun 2014","2014-06-21 00:00:00",16511
"Sun 22nd Jun 2014","2014-06-22 00:00:00",16491
"Mon 23rd Jun 2014","2014-06-23 00:00:00",16471
"Tue 24th Jun 2014","2014-06-24 00:00:00",16462
"Wed 25th Jun 2014","2014-06-25 00:00:00",16450
"Thu 26th Jun 2014","2014-06-26 00:00:00",16444
"Fri 27th Jun 2014","2014-06-27 00:00:00",16436
"Sat 28th Jun 2014","2014-06-28 00:00:00",16427
"Sun 29th Jun 2014","2014-06-29 00:00:00",16394
"Mon 30th Jun 2014","2014-06-30 00:00:00",16383
"Tue 1st Jul 2014","2014-07-01 00:00:00",16399
"Wed 2nd Jul 2014","2014-07-02 00:00:00",16400
"Thu 3rd Jul 2014","2014-07-03 00:00:00",16384
"Fri 4th Jul 2014","2014-07-04 00:00:00",16377
"Sat 5th Jul 2014","2014-07-05 00:00:00",16371
"Sun 6th Jul 2014","2014-07-06 00:00:00",16360
"Fri 11th Jul 2014","2014-07-11 00:00:00",16381
"Sat 12th Jul 2014","2014-07-12 00:00:00",16356
"Sun 13th Jul 2014","2014-07-13 00:00:00",16356
"Mon 14th Jul 2014","2014-07-14 00:00:00",16350
"Tue 15th Jul 2014","2014-07-15 00:00:00",16335
"Wed 16th Jul 2014","2014-07-16 00:00:00",16330
"Thu 17th Jul 2014","2014-07-17 00:00:00",16327
"Fri 18th Jul 2014","2014-07-18 00:00:00",16331
"Sat 19th Jul 2014","2014-07-19 00:00:00",16327
"Sun 20th Jul 2014","2014-07-20 00:00:00",16355
"Mon 21st Jul 2014","2014-07-21 00:00:00",16430
"Tue 22nd Jul 2014","2014-07-22 00:00:00",16408
"Wed 23rd Jul 2014","2014-07-23 00:00:00",16429
"Thu 24th Jul 2014","2014-07-24 00:00:00",16698
"Fri 25th Jul 2014","2014-07-25 00:00:00",16554
"Sat 26th Jul 2014","2014-07-26 00:00:00",16503
"Thu 14th Aug 2014","2014-08-14 00:00:00",16376
"Fri 15th Aug 2014","2014-08-15 00:00:00",16413
"Sat 16th Aug 2014","2014-08-16 00:00:00",16407
"Sun 17th Aug 2014","2014-08-17 00:00:00",16387
"Mon 18th Aug 2014","2014-08-18 00:00:00",16374
"Tue 19th Aug 2014","2014-08-19 00:00:00",16358
"Wed 20th Aug 2014","2014-08-20 00:00:00",16376
"Thu 21st Aug 2014","2014-08-21 00:00:00",16499
"Fri 22nd Aug 2014","2014-08-22 00:00:00",16432
"Sat 23rd Aug 2014","2014-08-23 00:00:00",16413
"Sun 24th Aug 2014","2014-08-24 00:00:00",16396
"Mon 25th Aug 2014","2014-08-25 00:00:00",16389
"Tue 26th Aug 2014","2014-08-26 00:00:00",16375
"Wed 27th Aug 2014","2014-08-27 00:00:00",16361
"Thu 28th Aug 2014","2014-08-28 00:00:00",16348
"Fri 29th Aug 2014","2014-08-29 00:00:00",16344
"Sat 30th Aug 2014","2014-08-30 00:00:00",16344
"Sun 31st Aug 2014","2014-08-31 00:00:00",16352
"Mon 1st Sep 2014","2014-09-01 00:00:00",16367
"Tue 2nd Sep 2014","2014-09-02 00:00:00",16422
"Wed 3rd Sep 2014","2014-09-03 00:00:00",16972
"Thu 4th Sep 2014","2014-09-04 00:00:00",16750
"Fri 5th Sep 2014","2014-09-05 00:00:00",16641
"Sat 6th Sep 2014","2014-09-06 00:00:00",16591
"Sun 7th Sep 2014","2014-09-07 00:00:00",16553
"Mon 8th Sep 2014","2014-09-08 00:00:00",16521
"Tue 9th Sep 2014","2014-09-09 00:00:00",16476
"Wed 10th Sep 2014","2014-09-10 00:00:00",16453
"Thu 11th Sep 2014","2014-09-11 00:00:00",16445
"Fri 12th Sep 2014","2014-09-12 00:00:00",16405
"Sat 13th Sep 2014","2014-09-13 00:00:00",16396
"Sun 14th Sep 2014","2014-09-14 00:00:00",16451
"Mon 15th Sep 2014","2014-09-15 00:00:00",16579
"Tue 16th Sep 2014","2014-09-16 00:00:00",16379
"Wed 17th Sep 2014","2014-09-17 00:00:00",16353
"Thu 18th Sep 2014","2014-09-18 00:00:00",16337
"Fri 19th Sep 2014","2014-09-19 00:00:00",16339
"Sat 20th Sep 2014","2014-09-20 00:00:00",16339
"Sun 21st Sep 2014","2014-09-21 00:00:00",16417
"Mon 22nd Sep 2014","2014-09-22 00:00:00",16309
"Tue 23rd Sep 2014","2014-09-23 00:00:00",16500
"Wed 24th Sep 2014","2014-09-24 00:00:00",16298
"Thu 25th Sep 2014","2014-09-25 00:00:00",16288
"Fri 26th Sep 2014","2014-09-26 00:00:00",16279
"Sat 27th Sep 2014","2014-09-27 00:00:00",16271
"Sun 28th Sep 2014","2014-09-27 23:00:00",16299
"Mon 29th Sep 2014","2014-09-28 23:00:00",16521
"Tue 30th Sep 2014","2014-09-29 23:00:00",16403
"Wed 1st Oct 2014","2014-09-30 23:00:00",16392
"Thu 2nd Oct 2014","2014-10-01 23:00:00",16392
"Fri 3rd Oct 2014","2014-10-02 23:00:00",16372
"Sat 4th Oct 2014","2014-10-03 23:00:00",16357
"Sun 5th Oct 2014","2014-10-04 23:00:00",16419
"Mon 6th Oct 2014","2014-10-05 23:00:00",16311
"Tue 7th Oct 2014","2014-10-06 23:00:00",16323
"Wed 8th Oct 2014","2014-10-07 23:00:00",16329
"Thu 9th Oct 2014","2014-10-08 23:00:00",16296
"Fri 10th Oct 2014","2014-10-09 23:00:00",16289
"Sat 11th Oct 2014","2014-10-10 23:00:00",16282
"Sun 12th Oct 2014","2014-10-11 23:00:00",16275
"Mon 13th Oct 2014","2014-10-12 23:00:00",16267
"Tue 14th Oct 2014","2014-10-13 23:00:00",16255
"Wed 15th Oct 2014","2014-10-14 23:00:00",16240
"Thu 16th Oct 2014","2014-10-15 23:00:00",16233
"Fri 17th Oct 2014","2014-10-16 23:00:00",16241
"Sat 18th Oct 2014","2014-10-17 23:00:00",16232
"Sun 19th Oct 2014","2014-10-18 23:00:00",16292
"Mon 20th Oct 2014","2014-10-19 23:00:00",16361
"Tue 21st Oct 2014","2014-10-20 23:00:00",16335
"Wed 22nd Oct 2014","2014-10-21 23:00:00",16266
"Thu 23rd Oct 2014","2014-10-22 23:00:00",16258
"Fri 24th Oct 2014","2014-10-23 23:00:00",16253
"Sat 25th Oct 2014","2014-10-24 23:00:00",16498
"Sun 26th Oct 2014","2014-10-25 23:00:00",16403
"Mon 27th Oct 2014","2014-10-26 23:00:00",16270
"Tue 28th Oct 2014","2014-10-27 23:00:00",16291
"Wed 29th Oct 2014","2014-10-28 23:00:00",16257
"Thu 30th Oct 2014","2014-10-29 23:00:00",16233
"Fri 31st Oct 2014","2014-10-30 23:00:00",16270
"Sat 1st Nov 2014","2014-10-31 23:00:00",16199
"Sun 2nd Nov 2014","2014-11-01 23:00:00",16194
"Mon 3rd Nov 2014","2014-11-02 23:00:00",16186
"Tue 4th Nov 2014","2014-11-03 23:00:00",16162
"Wed 5th Nov 2014","2014-11-04 23:00:00",16208
"Thu 6th Nov 2014","2014-11-05 23:00:00",16249
"Fri 7th Nov 2014","2014-11-06 23:00:00",16246
"Sat 8th Nov 2014","2014-11-07 23:00:00",16472
"Sun 9th Nov 2014","2014-11-08 23:00:00",16486
"Mon 10th Nov 2014","2014-11-09 23:00:00",16194
"Tue 11th Nov 2014","2014-11-10 23:00:00",16175
"Wed 12th Nov 2014","2014-11-11 23:00:00",16145
